,timestamp,idp
9,1686045600,95.0
10,1686049200,86.21
11,1686052800,82.0
0,1686056400,69.66
13,1686060000,71.36
14,1686063600,64.79
15,1686067200,67.99
16,1686070800,72.5
21,1686074400,83.0
18,1686078000,90.38
23,1686081600,98.3
20,1686085200,101.5
21,1686088800,106.57
10,1686092400,91.0
23,1686096000,94.9
0,1686099600,82.5
5,1686103200,76.2
2,1686106800,74.0
7,1686110400,72.04
4,1686114000,68.0
5,1686117600,76.3
6,1686121200,74.9
0,1686124800,95.9
1,1686128400,113.08
13,1686132000,97.69
10,1686135600,92.83
7,1686139200,95.3
0,1686142800,91.99
13,1686146400,82.27
2,1686150000,75.82
15,1686153600,80.3
12,1686157200,78.24
17,1686160800,83.52
18,1686164400,93.0
23,1686168000,96.24
0,1686171600,95.21
17,1686175200,107.36
22,1686178800,105.5
27,1686182400,91.0
0,1686186000,91.13
5,1686189600,86.9
6,1686193200,78.41
7,1686196800,70.95
4,1686200400,69.45
9,1686204000,70.59
6,1686207600,85.18
11,1686211200,92.78
4,1686214800,96.3
5,1686218400,91.76
6,1686222000,83.0
11,1686225600,74.4
12,1686229200,69.22
17,1686232800,69.4
7,1686236400,73.33
15,1686240000,69.36
12,1686243600,72.97
10,1686247200,79.9
14,1686250800,79.52
23,1686254400,89.85
0,1686258000,98.6
14,1686261600,95.0
22,1686265200,96.0
3,1686268800,88.82
0,1686272400,90.0
5,1686276000,90.81
2,1686279600,80.0
3,1686283200,76.0
4,1686286800,75.8
9,1686290400,76.66
6,1686294000,80.03
0,1686297600,93.67
8,1686301200,93.31
2,1686304800,91.31
3,1686308400,81.26
11,1686312000,71.02
0,1686315600,67.01
13,1686319200,67.9
14,1686322800,65.3
19,1686326400,62.75
16,1686330000,59.75
13,1686333600,68.02
18,1686337200,69.99
15,1686340800,92.6
0,1686344400,115.73
21,1686348000,104.45
10,1686351600,94.0
3,1686355200,88.02
4,1686358800,89.03
5,1686362400,84.1
6,1686366000,82.11
3,1686369600,85.99
0,1686373200,93.0
1,1686376800,93.0
6,1686380400,86.39
3,1686384000,86.46
12,1686387600,76.85
2,1686391200,71.99
6,1686394800,75.88
4,1686398400,81.72
5,1686402000,78.49
13,1686405600,94.33
10,1686409200,67.3
19,1686412800,65.0
4,1686416400,80.06
17,1686420000,65.0
22,1686423600,79.97
19,1686427200,81.17
13,1686430800,100.8
1,1686434400,115.0
22,1686438000,126.81
27,1686441600,106.1
4,1686445200,88.47
1,1686448800,83.21
2,1686452400,86.05
3,1686456000,85.46
0,1686459600,72.19
5,1686463200,84.06
2,1686466800,79.66
3,1686470400,75.6
12,1686474000,65.11
2,1686477600,100.0
6,1686481200,98.49
4,1686484800,100.0
16,1686488400,108.45
9,1686492000,75.0
2,1686495600,91.22
19,1686499200,50.01
12,1686502800,98.49
17,1686506400,56.12
6,1686510000,91.22
19,1686513600,93.46
0,1686517200,105.14
21,1686520800,113.48
26,1686524400,118.14
23,1686528000,104.32
0,1686531600,94.98
1,1686535200,86.22
2,1686538800,94.35
3,1686542400,90.0
4,1686546000,84.64
5,1686549600,95.25
10,1686553200,105.9
11,1686556800,110.74
4,1686560400,102.74
13,1686564000,102.76
3,1686567600,82.02
11,1686571200,85.5
12,1686574800,82.17
6,1686578400,76.66
14,1686582000,80.0
19,1686585600,78.2
16,1686589200,81.18
17,1686592800,87.05
6,1686596400,75.66
7,1686600000,90.0
0,1686603600,104.3
21,1686607200,116.28
15,1686610800,106.0
11,1686614400,98.38
0,1686618000,93.0
1,1686621600,99.46
2,1686625200,95.28
3,1686628800,94.95
8,1686632400,80.34
5,1686636000,88.0
6,1686639600,96.73
11,1686643200,102.16
8,1686646800,100.0
2,1686650400,85.82
3,1686654000,72.12
4,1686657600,81.26
5,1686661200,76.02
6,1686664800,68.86
14,1686668400,69.33
11,1686672000,68.0
9,1686675600,62.46
17,1686679200,68.75
11,1686682800,66.95
19,1686686400,73.79
20,1686690000,101.45
1,1686693600,87.15
10,1686697200,101.0
16,1686700800,105.0
4,1686704400,100.78
1,1686708000,92.98
2,1686711600,88.38
7,1686715200,88.75
8,1686718800,86.86
1,1686722400,86.0
6,1686726000,101.42
3,1686729600,103.9
1,1686733200,103.9
2,1686736800,78.59
14,1686740400,74.07
11,1686744000,105.6
16,1686747600,105.6
13,1686751200,72.99
14,1686754800,69.0
19,1686758400,105.6
12,1686762000,104.85
21,1686765600,103.1
11,1686769200,110.0
19,1686772800,95.79
20,1686776400,102.9
14,1686780000,114.71
15,1686783600,114.22
19,1686787200,116.68
0,1686790800,108.89
1,1686794400,102.49
2,1686798000,103.62
3,1686801600,99.25
0,1686805200,98.3
9,1686808800,95.5
2,1686812400,110.12
7,1686816000,110.0
4,1686819600,111.12
9,1686823200,101.62
10,1686826800,97.21
4,1686830400,90.01
5,1686834000,93.0
17,1686837600,100.0
2,1686841200,108.74
3,1686844800,90.0
12,1686848400,90.0
13,1686852000,93.01
11,1686855600,94.0
19,1686859200,103.57
20,1686862800,124.34
21,1686866400,142.1
10,1686870000,145.8
19,1686873600,137.39
4,1686877200,123.29
5,1686880800,119.76
6,1686884400,115.08
7,1686888000,112.67
0,1686891600,112.0
5,1686895200,114.61
10,1686898800,132.0
0,1686902400,149.83
1,1686906000,145.59
2,1686909600,125.08
10,1686913200,111.21
7,1686916800,108.49
0,1686920400,111.15
6,1686924000,107.71
10,1686927600,103.31
15,1686931200,104.71
12,1686934800,102.05
10,1686938400,110.1
18,1686942000,112.0
15,1686945600,123.33
20,1686949200,136.0
9,1686952800,157.81
10,1686956400,150.28
19,1686960000,132.49
0,1686963600,130.81
1,1686967200,127.8
2,1686970800,119.97
3,1686974400,116.32
0,1686978000,128.0
5,1686981600,120.75
2,1686985200,128.0
3,1686988800,117.73
1,1686992400,126.31
5,1686996000,104.2
10,1686999600,91.11
4,1687003200,130.49
5,1687006800,71.0
13,1687010400,95.97
14,1687014000,95.97
11,1687017600,68.7
16,1687021200,89.46
17,1687024800,60.5
11,1687028400,100.3
19,1687032000,97.01
0,1687035600,136.65
9,1687039200,132.51
22,1687042800,142.0
23,1687046400,118.99
0,1687050000,124.53
1,1687053600,108.04
2,1687057200,103.19
3,1687060800,101.48
4,1687064400,96.01
5,1687068000,96.81
6,1687071600,93.0
0,1687075200,88.14
4,1687078800,92.65
9,1687082400,81.32
3,1687086000,63.53
4,1687089600,60.1
12,1687093200,55.22
6,1687096800,60.0
10,1687100400,90.13
15,1687104000,49.14
16,1687107600,57.99
17,1687111200,70.11
22,1687114800,85.0
7,1687118400,89.54
0,1687122000,131.47
1,1687125600,141.02
22,1687129200,133.61
11,1687132800,133.32
0,1687136400,106.56
5,1687140000,95.6
2,1687143600,106.98
3,1687147200,98.0
4,1687150800,93.69
5,1687154400,95.61
10,1687158000,108.97
11,1687161600,130.15
12,1687165200,131.26
13,1687168800,115.33
14,1687172400,101.74
7,1687176000,93.02
12,1687179600,90.78
1,1687183200,93.0
18,1687186800,87.0
19,1687190400,85.9
16,1687194000,85.48
10,1687197600,95.45
18,1687201200,92.55
23,1687204800,110.75
8,1687208400,136.73
14,1687212000,152.37
18,1687215600,145.0
19,1687219200,120.11
4,1687222800,122.18
5,1687226400,109.83
2,1687230000,113.9
3,1687233600,110.01
8,1687237200,103.52
5,1687240800,105.01
10,1687244400,111.89
11,1687248000,126.21
8,1687251600,136.07
9,1687255200,119.38
14,1687258800,110.86
11,1687262400,107.35
5,1687266000,98.35
6,1687269600,97.52
14,1687273200,93.36
15,1687276800,85.0
16,1687280400,88.78
5,1687284000,103.83
14,1687287600,105.81
7,1687291200,100.16
13,1687294800,127.71
21,1687298400,140.25
26,1687302000,136.0
23,1687305600,135.04
0,1687309200,129.59
5,1687312800,117.41
2,1687316400,109.41
3,1687320000,113.88
0,1687323600,107.0
9,1687327200,111.8
6,1687330800,125.4
3,1687334400,136.87
1,1687338000,138.51
13,1687341600,126.03
3,1687345200,113.07
11,1687348800,111.07
0,1687352400,111.57
13,1687356000,100.88
14,1687359600,100.18
15,1687363200,100.26
4,1687366800,106.0
10,1687370400,117.44
14,1687374000,110.1
19,1687377600,117.47
16,1687381200,135.3
25,1687384800,148.06
18,1687388400,151.15
19,1687392000,124.84
4,1687395600,137.85
1,1687399200,140.0
2,1687402800,125.0
3,1687406400,132.59
0,1687410000,112.5
5,1687413600,121.0
2,1687417200,125.55
7,1687420800,143.38
12,1687424400,140.14
13,1687428000,128.24
3,1687431600,102.41
11,1687435200,106.5
8,1687438800,109.0
13,1687442400,113.2
10,1687446000,104.46
11,1687449600,102.0
12,1687453200,102.0
21,1687456800,99.1
18,1687460400,100.1
23,1687464000,125.0
20,1687467600,139.89
17,1687471200,150.57
18,1687474800,142.0
11,1687478400,121.87
0,1687482000,128.93
1,1687485600,121.02
2,1687489200,107.64
7,1687492800,102.3
0,1687496400,95.12
1,1687500000,97.63
10,1687503600,117.1
7,1687507200,130.73
8,1687510800,132.22
13,1687514400,120.0
14,1687518000,106.14
4,1687521600,101.0
5,1687525200,98.01
1,1687528800,95.51
18,1687532400,95.76
3,1687536000,135.99
9,1687539600,93.0
21,1687543200,92.27
18,1687546800,106.5
23,1687550400,120.44
13,1687554000,131.9
9,1687557600,134.96
10,1687561200,130.1
23,1687564800,124.05
0,1687568400,112.82
5,1687572000,107.47
2,1687575600,100.78
7,1687579200,97.98
4,1687582800,92.78
5,1687586400,103.58
10,1687590000,97.3
3,1687593600,97.3
4,1687597200,92.0
9,1687600800,81.84
3,1687604400,63.64
11,1687608000,72.0
16,1687611600,143.0
9,1687615200,76.3
2,1687618800,131.0
11,1687622400,76.3
9,1687626000,84.85
10,1687629600,103.7
11,1687633200,103.7
19,1687636800,101.0
8,1687640400,113.52
9,1687644000,127.91
22,1687647600,132.82
27,1687651200,116.66
0,1687654800,107.6
1,1687658400,104.57
2,1687662000,99.0
3,1687665600,92.0
4,1687669200,90.03
9,1687672800,90.23
6,1687676400,89.43
11,1687680000,92.79
1,1687683600,128.0
9,1687687200,95.01
10,1687690800,128.3
7,1687694400,100.3
12,1687698000,91.01
1,1687701600,124.76
18,1687705200,82.99
8,1687708800,102.33
16,1687712400,78.27
21,1687716000,78.5
18,1687719600,83.79
19,1687723200,90.01
24,1687726800,95.0
25,1687730400,121.49
18,1687734000,124.6
11,1687737600,111.6
4,1687741200,90.3
1,1687744800,89.01
6,1687748400,81.75
3,1687752000,79.25
8,1687755600,79.42
1,1687759200,103.0
10,1687762800,87.34
7,1687766400,105.71
4,1687770000,112.8
9,1687773600,98.1
14,1687777200,93.13
11,1687780800,92.67
12,1687784400,92.67
9,1687788000,125.88
14,1687791600,91.0
8,1687795200,90.0
4,1687798800,108.27
17,1687802400,86.67
14,1687806000,90.23
12,1687809600,101.19
0,1687813200,123.0
9,1687816800,125.63
10,1687820400,119.16
19,1687824000,123.16
4,1687827600,113.82
5,1687831200,98.99
6,1687834800,95.57
7,1687838400,93.56
4,1687842000,87.46
9,1687845600,95.38
6,1687849200,107.98
7,1687852800,113.81
8,1687856400,120.1
5,1687860000,92.72
3,1687863600,84.4
7,1687867200,89.0
16,1687870800,84.7
13,1687874400,85.31
10,1687878000,88.64
15,1687881600,83.2
16,1687885200,89.0
5,1687888800,96.0
22,1687892400,107.12
12,1687896000,127.27
13,1687899600,126.98
9,1687903200,135.0
26,1687906800,127.56
23,1687910400,125.42
4,1687914000,104.1
5,1687917600,104.44
2,1687921200,124.01
7,1687924800,96.39
4,1687928400,106.16
1,1687932000,103.81
2,1687935600,130.3
11,1687939200,124.01
8,1687942800,134.51
13,1687946400,118.0
14,1687950000,105.89
15,1687953600,102.37
16,1687957200,103.0
13,1687960800,97.42
2,1687964400,94.2
15,1687968000,97.4
12,1687971600,99.7
21,1687975200,110.0
6,1687978800,130.0
19,1687982400,117.79
13,1687986000,136.0
21,1687989600,134.83
22,1687993200,135.0
11,1687996800,117.6
0,1688000400,117.07
1,1688004000,108.06
2,1688007600,93.0
3,1688011200,99.5
0,1688014800,88.12
1,1688018400,87.14
6,1688022000,113.97
0,1688025600,116.36
8,1688029200,122.5
5,1688032800,102.39
6,1688036400,92.45
7,1688040000,88.99
12,1688043600,92.88
6,1688047200,86.43
18,1688050800,84.02
15,1688054400,84.36
9,1688058000,78.98
21,1688061600,83.61
18,1688065200,82.51
12,1688068800,83.9
24,1688072400,91.77
1,1688076000,122.05
15,1688079600,119.18
11,1688083200,113.21
0,1688086800,95.2
1,1688090400,101.41
2,1688094000,80.24
7,1688097600,79.31
4,1688101200,83.08
5,1688104800,85.0
6,1688108400,92.14
0,1688112000,116.7
1,1688115600,110.34
9,1688119200,93.0
3,1688122800,90.0
11,1688126400,81.07
5,1688130000,84.15
13,1688133600,89.0
2,1688137200,81.99
15,1688140800,78.8
12,1688144400,81.58
17,1688148000,82.32
18,1688151600,85.01
23,1688155200,94.08
13,1688158800,112.93
21,1688162400,116.05
26,1688166000,115.6
11,1688169600,114.8
0,1688173200,102.5
1,1688176800,104.66
2,1688180400,88.18
3,1688184000,85.5
4,1688187600,84.79
1,1688191200,112.77
6,1688194800,99.19
7,1688198400,81.1
4,1688202000,82.0
9,1688205600,83.4
3,1688209200,82.0
11,1688212800,107.0
12,1688216400,125.22
13,1688220000,125.22
18,1688223600,100.0
8,1688227200,125.0
20,1688230800,100.0
17,1688234400,106.7
22,1688238000,100.0
19,1688241600,83.4
16,1688245200,86.64
25,1688248800,119.05
26,1688252400,120.45
11,1688256000,127.59
0,1688259600,107.0
1,1688263200,85.2
2,1688266800,94.51
3,1688270400,89.68
4,1688274000,72.68
5,1688277600,72.68
6,1688281200,74.17
0,1688284800,115.34
1,1688288400,115.34
9,1688292000,94.6
10,1688295600,94.9
11,1688299200,95.2
12,1688302800,74.0
6,1688306400,89.5
10,1688310000,93.76
11,1688313600,89.38
16,1688317200,84.19
5,1688320800,85.2
14,1688324400,103.35
23,1688328000,40.2
20,1688331600,104.64
21,1688335200,119.59
22,1688338800,129.98
3,1688342400,128.65
0,1688346000,124.12
1,1688349600,121.96
2,1688353200,108.5
7,1688356800,92.97
8,1688360400,99.95
1,1688364000,94.01
2,1688367600,110.43
0,1688371200,128.13
8,1688374800,132.8
9,1688378400,113.99
6,1688382000,94.01
11,1688385600,106.33
16,1688389200,104.0
1,1688392800,114.7
7,1688396400,95.64
19,1688400000,89.97
9,1688403600,92.16
17,1688407200,90.0
14,1688410800,94.01
19,1688414400,116.11
24,1688418000,130.0
1,1688421600,130.71
18,1688425200,144.49
19,1688428800,132.0
0,1688432400,129.29
5,1688436000,118.0
2,1688439600,125.03
7,1688443200,104.0
8,1688446800,95.79
1,1688450400,114.22
10,1688454000,124.29
3,1688457600,121.72
4,1688461200,113.41
5,1688464800,98.75
3,1688468400,94.0
11,1688472000,101.27
8,1688475600,97.27
17,1688479200,91.78
18,1688482800,87.78
19,1688486400,84.99
4,1688490000,97.78
17,1688493600,93.68
22,1688497200,96.91
12,1688500800,126.0
13,1688504400,140.0
1,1688508000,140.0
15,1688511600,137.95
19,1688515200,131.94
4,1688518800,115.43
5,1688522400,108.44
2,1688526000,98.61
7,1688529600,100.73
4,1688533200,97.41
5,1688536800,97.84
10,1688540400,127.33
7,1688544000,132.45
1,1688547600,137.15
13,1688551200,114.67
10,1688554800,105.9
15,1688558400,97.18
12,1688562000,97.13
13,1688565600,100.0
18,1688569200,96.44
15,1688572800,101.9
16,1688576400,95.1
10,1688580000,98.42
14,1688583600,101.32
23,1688587200,113.29
20,1688590800,133.76
25,1688594400,137.35
10,1688598000,137.24
27,1688601600,126.88
4,1688605200,122.88
1,1688608800,116.58
2,1688612400,98.99
3,1688616000,95.0
8,1688619600,105.99
1,1688623200,129.58
10,1688626800,126.86
3,1688630400,146.0
8,1688634000,129.0
13,1688637600,115.89
14,1688641200,106.78
4,1688644800,104.25
5,1688648400,105.0
17,1688652000,96.0
10,1688655600,90.25
15,1688659200,87.88
20,1688662800,92.85
17,1688666400,100.85
6,1688670000,110.01
19,1688673600,121.25
24,1688677200,136.15
21,1688680800,131.83
22,1688684400,129.6
19,1688688000,116.19
0,1688691600,123.2
1,1688695200,118.1
2,1688698800,112.49
3,1688702400,112.32
4,1688706000,103.82
9,1688709600,102.68
10,1688713200,117.05
11,1688716800,126.87
12,1688720400,118.35
9,1688724000,95.0
14,1688727600,90.88
11,1688731200,84.95
12,1688734800,84.34
13,1688738400,80.34
14,1688742000,64.98
15,1688745600,66.17
9,1688749200,80.6
5,1688752800,87.65
14,1688756400,88.12
15,1688760000,90.0
20,1688763600,117.28
1,1688767200,112.0
18,1688770800,119.96
23,1688774400,121.67
0,1688778000,90.33
1,1688781600,86.69
2,1688785200,91.0
3,1688788800,92.1
4,1688792400,92.05
9,1688796000,94.0
6,1688799600,96.72
3,1688803200,101.37
1,1688806800,92.01
9,1688810400,80.61
10,1688814000,74.64
7,1688817600,86.24
5,1688821200,68.0
1,1688824800,62.12
2,1688828400,57.64
15,1688832000,60.34
9,1688835600,61.9
13,1688839200,84.4
22,1688842800,86.02
19,1688846400,106.98
20,1688850000,126.76
21,1688853600,131.86
18,1688857200,126.2
27,1688860800,120.95
4,1688864400,116.56
5,1688868000,111.75
6,1688871600,108.08
3,1688875200,106.86
4,1688878800,101.0
5,1688882400,101.1
6,1688886000,102.46
11,1688889600,88.0
8,1688893200,86.55
9,1688896800,77.47
6,1688900400,62.5
11,1688904000,60.58
12,1688907600,85.28
13,1688911200,129.34
10,1688914800,80.0
15,1688918400,60.99
9,1688922000,73.0
10,1688925600,83.41
22,1688929200,88.87
23,1688932800,97.0
13,1688936400,129.0
25,1688940000,134.1
15,1688943600,131.22
16,1688947200,133.5
0,1688950800,111.74
1,1688954400,102.4
2,1688958000,94.28
3,1688961600,93.94
4,1688965200,96.21
1,1688968800,103.11
2,1688972400,116.42
7,1688976000,129.87
8,1688979600,131.15
13,1688983200,122.29
6,1688986800,102.7
11,1688990400,104.99
8,1688994000,94.01
13,1688997600,92.81
14,1689001200,92.1
8,1689004800,96.0
16,1689008400,89.0
17,1689012000,95.05
11,1689015600,95.1
12,1689019200,109.7
20,1689022800,133.43
9,1689026400,154.64
2,1689030000,126.01
27,1689033600,110.0
4,1689037200,125.4
1,1689040800,116.0
2,1689044400,102.0
7,1689048000,103.28
4,1689051600,98.95
1,1689055200,108.28
10,1689058800,113.79
3,1689062400,130.1
8,1689066000,125.95
9,1689069600,110.05
10,1689073200,97.72
11,1689076800,101.08
8,1689080400,101.1
6,1689084000,103.6
18,1689087600,90.1
3,1689091200,80.0
16,1689094800,89.47
21,1689098400,90.01
11,1689102000,92.5
23,1689105600,108.03
8,1689109200,132.82
1,1689112800,136.1
22,1689116400,125.95
27,1689120000,113.0
4,1689123600,98.47
1,1689127200,94.09
2,1689130800,93.8
7,1689134400,95.1
4,1689138000,93.71
5,1689141600,94.03
2,1689145200,104.53
7,1689148800,118.0
1,1689152400,136.15
9,1689156000,109.18
10,1689159600,101.36
11,1689163200,92.2
5,1689166800,104.0
13,1689170400,91.0
7,1689174000,95.32
11,1689177600,89.0
20,1689181200,88.24
5,1689184800,97.56
22,1689188400,95.45
19,1689192000,109.2
16,1689195600,117.97
17,1689199200,121.0
2,1689202800,123.82
3,1689206400,102.74
4,1689210000,108.35
1,1689213600,93.38
6,1689217200,95.0
3,1689220800,89.74
0,1689224400,97.32
9,1689228000,92.5
6,1689231600,110.5
3,1689235200,117.64
4,1689238800,121.38
2,1689242400,100.18
3,1689246000,87.51
11,1689249600,90.73
16,1689253200,93.67
13,1689256800,100.0
14,1689260400,90.6
15,1689264000,91.0
4,1689267600,89.27
5,1689271200,84.0
18,1689274800,96.09
19,1689278400,121.0
0,1689282000,108.49
21,1689285600,137.8
18,1689289200,134.13
23,1689292800,97.97
4,1689296400,116.65
1,1689300000,105.6
2,1689303600,100.55
7,1689307200,97.15
4,1689310800,89.14
5,1689314400,85.0
2,1689318000,79.01
11,1689321600,102.8
12,1689325200,101.4
13,1689328800,85.07
3,1689332400,77.01
7,1689336000,76.01
12,1689339600,72.9
9,1689343200,64.34
2,1689346800,44.0
15,1689350400,45.83
16,1689354000,40.68
17,1689357600,51.42
11,1689361200,70.71
7,1689364800,72.0
20,1689368400,101.75
21,1689372000,108.99
18,1689375600,103.0
23,1689379200,98.88
0,1689382800,104.4
1,1689386400,82.48
2,1689390000,89.4
3,1689393600,89.75
8,1689397200,80.18
1,1689400800,71.4
10,1689404400,86.7
7,1689408000,86.0
12,1689411600,73.86
13,1689415200,61.69
10,1689418800,54.53
15,1689422400,49.69
0,1689426000,100.0
13,1689429600,50.01
14,1689433200,27.68
15,1689436800,17.73
4,1689440400,140.75
17,1689444000,24.32
11,1689447600,33.11
12,1689451200,66.81
20,1689454800,92.0
17,1689458400,102.02
10,1689462000,98.1
19,1689465600,103.0
0,1689469200,78.65
5,1689472800,72.6
6,1689476400,69.66
7,1689480000,66.26
8,1689483600,66.26
5,1689487200,73.12
6,1689490800,77.29
7,1689494400,74.73
4,1689498000,43.01
9,1689501600,20.0
14,1689505200,25.01
15,1689508800,30.51
0,1689512400,28.25
9,1689516000,30.03
14,1689519600,28.15
15,1689523200,20.75
12,1689526800,17.69
10,1689530400,20.69
18,1689534000,39.6
19,1689537600,89.82
20,1689541200,98.0
21,1689544800,106.0
22,1689548400,112.85
23,1689552000,109.01
4,1689555600,91.88
1,1689559200,86.82
2,1689562800,81.05
3,1689566400,75.0
8,1689570000,73.74
1,1689573600,90.11
2,1689577200,73.52
7,1689580800,109.89
8,1689584400,108.85
13,1689588000,96.08
14,1689591600,83.15
15,1689595200,80.32
5,1689598800,82.11
1,1689602400,74.64
14,1689606000,79.04
15,1689609600,76.01
9,1689613200,73.02
17,1689616800,80.36
22,1689620400,90.95
7,1689624000,84.95
24,1689627600,110.98
17,1689631200,123.33
22,1689634800,124.0
23,1689638400,107.3
0,1689642000,100.11
1,1689645600,86.8
2,1689649200,86.1
7,1689652800,81.8
0,1689656400,79.99
5,1689660000,86.2
6,1689663600,94.0
0,1689667200,114.55
4,1689670800,106.0
5,1689674400,93.61
3,1689678000,79.86
7,1689681600,80.5
5,1689685200,83.0
1,1689688800,81.0
18,1689692400,81.0
8,1689696000,81.0
4,1689699600,88.0
17,1689703200,93.54
6,1689706800,98.85
19,1689710400,98.85
24,1689714000,110.31
1,1689717600,139.99
22,1689721200,119.55
16,1689724800,102.0
0,1689728400,107.59
5,1689732000,102.52
6,1689735600,97.25
3,1689739200,88.42
8,1689742800,87.1
1,1689746400,81.2
6,1689750000,97.5
7,1689753600,103.84
1,1689757200,114.9
9,1689760800,99.9
14,1689764400,92.66
11,1689768000,84.0
12,1689771600,89.3
1,1689775200,98.15
10,1689778800,88.85
19,1689782400,80.11
12,1689786000,85.12
17,1689789600,78.11
11,1689793200,96.12
19,1689796800,99.0
